Date,Open,High,Low,Close,Volume
2024-09-05,812.0239,813.9479,810.0505,811.7525,22876318
2024-09-06,808.2252,812.8872,806.1532,807.5592,26029602
2024-09-09,808.0772,813.2572,804.1799,812.2706,23792914
2024-09-10,815.9705,815.9705,808.0772,814.1699,26606646
2024-09-11,814.1946,815.2306,808.6692,810.9879,22226684
2024-09-12,815.9706,823.8639,812.5419,822.1865,32424046
2024-09-13,825.8372,825.8372,817.4752,821.8658,23860532
2024-09-16,822.3838,827.7118,820.9285,824.3325,15172820
2024-09-17,827.8105,827.8105,820.9778,823.2719,20127122
2024-09-18,824.7765,838.1211,824.4065,836.0984,40917342
2024-09-19,838.2691,848.0371,838.2445,842.8571,30651776
2024-09-20,846.8037,860.839,842.3885,858.989,60623386
2024-09-23,862.8371,871.3964,858.5204,868.1651,26965350
2024-09-24,870.7304,878.9443,865.427,872.235,33039036
2024-09-25,868.3377,882.0769,868.3377,877.6863,31965312
2024-09-26,874.7017,882.077,872.2351,879.8323,31899644
2024-09-27,876.6503,877.2423,863.3304,864.6377,35613502
2024-09-30,862.7384,864.0457,850.7011,854.4751,26383534
2024-10-01,850.5037,859.3837,848.5797,851.5891,24572284
2024-10-03,846.3844,851.5644,825.5165,829.7838,48473398
2024-10-04,826.0839,834.0512,815.4772,817.7712,48683232
2024-10-07,815.0825,818.4372,795.7439,798.1119,94458296
2024-10-08,804.1306,817.3519,800.184,814.5153,29734406
2024-10-09,813.7505,817.3272,803.4892,805.6846,41125642
2024-10-10,808.5705,821.6191,805.3639,820.1145,21754766
2024-10-11,821.1258,821.1258,810.6672,814.4905,23672594
2024-10-14,816.9819,834.7418,815.9706,832.7932,18527508
2024-10-15,835.7038,837.6771,826.5772,830.8198,19651130
2024-10-16,828.8465,842.5858,828.8465,838.5652,20470682
2024-10-17,836.1724,837.5045,821.4958,825.4178,14695732
2024-10-18,820.4599,834.2238,816.0199,829.7098,24809724
2024-10-21,846.0638,862.4177,844.1151,852.8224,46548354
2024-10-22,853.4884,858.3971,843.9424,845.8418,38875280
2024-10-23,841.1552,861.6038,841.1552,856.3251,38036090
2024-10-24,857.4597,872.531,857.4597,863.1577,30832258
2024-10-25,865.797,867.203,852.8224,860.0744,26130478
2024-10-28,859.3837,863.8237,852.9211,855.5357,22012142
2024-10-29,851.5644,870.237,851.0464,864.243,35794926
2024-10-30,859.3837,865.6737,850.6024,855.733,32715724
2024-10-31,852.4771,857.8545,848.2345,856.2758,22895912
2024-11-01,854.9437,860.4197,851.5397,857.0651,1759692
2024-11-04,860.8637,860.8637,844.0411,845.6198,28089248
2024-11-05,840.1438,869.5956,837.6278,867.203,44232406
2024-11-06,873.937,873.937,861.0364,865.9203,27787910
2024-11-07,860.5184,868.7323,857.4104,861.6284,18895456
2024-11-08,864.317,869.1517,861.283,865.5256,19902986
2024-11-11,865.5751,879.5117,863.9223,871.3717,24565362
2024-11-12,874.1837,875.6637,842.9312,847.6425,31395406
2024-11-13,846.9271,853.1677,825.3438,829.4631,35728500
2024-11-14,825.3932,841.0565,824.8998,835.0872,27146470
2024-11-18,838.6638,847.9877,836.1971,841.1797,27081968
2024-11-19,845.5705,865.1804,839.9958,859.5071,50981272
2024-11-21,863.0344,867.7703,855.5357,858.989,35716512
2024-11-22,860.1484,865.4517,853.2417,861.1597,24773612
2024-11-25,880.6216,889.7483,870.681,880.8929,427737274
2024-11-26,892.9303,892.9303,873.0984,880.8683,30935566
2024-11-27,883.0143,896.5562,880.671,894.0649,32714976
2024-11-28,897.3702,905.8062,882.0769,884.6176,35722392
2024-11-29,888.6383,890.2663,879.561,886.0483,27669536
2024-12-02,889.7236,892.0176,875.6637,890.3156,15110876
2024-12-03,899.1955,906.4475,895.9395,900.9716,43410242
2024-12-04,906.7436,920.0635,903.3643,917.6462,44669084
2024-12-05,917.5969,927.4388,905.3622,920.4335,39682714
2024-12-06,916.1168,919.6688,909.7035,915.5495,17783156
2024-12-09,914.4643,927.4635,912.1702,922.5302,26947912
2024-12-10,926.3288,926.3288,916.8816,921.5928,13325480
2024-12-11,918.4355,923.4675,915.9935,919.1262,14045426
2024-12-12,913.1569,921.8642,912.0222,917.2269,17293790
2024-12-13,918.8302,924.9968,902.4269,923.3935,19009002
2024-12-16,920.1128,922.5055,915.2535,920.1622,13107082
2024-12-17,915.7962,918.7562,901.0703,904.4003,21079532
2024-12-18,902.7229,905.757,891.5243,893.2756,23422312
2024-12-19,887.7996,888.5396,877.637,884.7903,25380770
2024-12-20,879.2156,886.7883,871.7417,873.937,25692348
2024-12-23,879.117,890.957,878.7717,888.4903,11044592
2024-12-24,889.0083,892.2889,882.8417,887.0596,14485834
2024-12-26,887.2817,893.917,878.5003,883.4337,10481678
2024-12-27,885.4317,890.9323,882.6197,887.1337,7259330
2024-12-30,884.149,895.397,873.6904,877.0944,22222218
2024-12-31,873.345,879.0183,871.0263,874.603,14117236
2025-01-01,874.899,885.037,868.8064,879.487,7313806
2025-01-02,876.6997,889.6989,874.677,884.9136,18558576
2025-01-03,883.557,885.6536,861.5051,862.9357,24426194
2025-01-06,858.4464,866.8823,841.5251,843.8438,18816348
2025-01-07,846.0637,849.0237,838.6638,845.2744,13527906
2025-01-08,842.7338,844.4112,830.4498,835.8519,19738190
2025-01-09,830.8445,833.2372,817.9932,822.7786,40420222
2025-01-10,824.3572,826.2812,815.9705,817.3272,17453280
2025-01-13,809.0639,812.3939,801.3186,804.5499,21669066
2025-01-14,809.0146,817.0559,807.5839,812.3199,26661432
2025-01-15,817.2039,820.2625,807.2386,810.5686,14022892
2025-01-16,815.4032,819.2019,810.4699,815.0086,21212454
2025-01-17,810.7906,814.2439,803.3906,807.4606,23112076
2025-01-20,802.1573,819.3992,802.1573,814.6139,17557618
2025-01-21,818.0672,819.4486,805.6353,810.2479,31158144
2025-01-22,810.2479,824.8012,801.8859,821.9152,30619306
2025-01-23,832.2505,832.2505,814.6139,821.3479,34909158
2025-01-24,818.9306,824.0119,811.2839,813.8986,24236200
2025-01-27,809.6065,810.8399,802.1572,804.0319,22804166
2025-01-28,812.5172,830.9185,812.5172,824.0612,30179312
2025-01-29,826.3305,829.3645,823.2965,827.4651,12619890
2025-01-30,829.2905,837.6279,825.1219,834.4705,25744846
2025-01-31,832.3738,840.9824,830.7458,838.0471,15821686
2025-02-01,837.4305,845.0771,826.8486,834.1992,5587528
2025-02-03,823.8638,832.1518,820.6325,827.8105,20276540
2025-02-04,833.0892,851.3918,828.8219,848.9745,28616502
2025-02-05,854.9438,860.469,847.9878,857.3118,23675506
2025-02-06,856.1771,862.8371,850.5038,860.2964,26760716
2025-02-07,863.3304,871.717,850.9971,854.8204,23509600
2025-02-10,847.1984,850.2323,842.8571,846.4337,17195950
2025-02-11,840.1437,844.0904,833.0891,839.3544,22724704
2025-02-12,835.2104,844.5837,829.3891,842.0184,22809570
2025-02-13,838.1705,845.6938,835.4818,837.5291,12602434
2025-02-14,839.6011,839.6011,828.7971,836.1231,19959892
2025-02-17,831.3625,848.5304,829.4138,847.2231,12938946
2025-02-18,845.1018,854.2284,841.6978,850.0351,16350910
2025-02-19,847.0504,857.3611,844.8058,852.0824,11884112
2025-02-20,844.0904,845.9157,831.4118,832.2998,26390510
2025-02-21,829.2412,836.1724,827.4405,834.9638,15680940
2025-02-24,829.3398,830.8691,819.4731,827.3665,20693646
2025-02-25,824.4065,832.7438,824.4065,829.9565,24138708
2025-02-27,830.0552,843.9672,830.0552,839.0092,35786800
2025-02-28,831.2638,857.0404,831.2638,854.6478,54516728
2025-03-03,858.2984,859.9017,835.7531,839.4285,21205364
2025-03-04,837.6771,845.7185,835.3338,843.5971,19920958
2025-03-05,839.6258,843.9918,832.8671,833.7305,21583872
2025-03-06,832.2505,838.6145,824.9738,834.3224,32966088
2025-03-07,829.7838,839.2311,827.6131,833.3605,13372914
2025-03-10,833.2371,838.6145,830.3018,832.4971,15604050
2025-03-11,829.9812,835.7038,823.8885,831.5105,19898430
2025-03-12,834.4951,847.7904,834.4951,844.1644,18784106
2025-03-13,846.5818,848.9251,838.6885,841.9198,15736264
2025-03-17,841.1304,850.5037,841.1304,843.7944,18950652
2025-03-18,843.7944,843.7944,843.7944,843.7944,0
2025-03-19,855.9304,863.8237,854.5491,860.4197,15221406
2025-03-20,865.3037,875.1704,862.9851,872.5804,17833978
2025-03-21,866.0684,875.2197,866.0684,873.3697,33508264
2025-03-24,877.637,890.1676,874.9977,887.9969,17393736
2025-03-25,890.4143,909.5555,888.737,898.5789,39101416
2025-03-26,900.3303,901.5636,888.9836,891.2283,24478442
2025-03-27,887.997,908.2236,887.0596,900.5029,41658100
2025-03-28,902.3036,905.7569,890.883,901.9089,28773648
2025-04-01,888.9836,892.881,870.903,872.1364,28511006
2025-04-02,873.5423,887.6023,873.5423,886.4677,11573564
2025-04-03,878.673,889.9703,876.6503,885.4563,11250038
2025-04-04,894.4103,908.6922,893.4729,896.5316,33540454
2025-04-07,869.645,878.0563,857.509,867.129,37995450
2025-04-08,870.7304,879.117,863.4784,872.7777,35563872
2025-04-09,870.7303,875.6637,865.057,870.7303,22454608
2025-04-11,875.5404,897.5676,875.5404,891.327,32775766
2025-04-15,920.0635,925.8848,915.1302,920.0142,49298344
2025-04-16,929.3382,929.3382,917.8435,926.4768,19136820
2025-04-17,928.4501,947.0487,925.8354,940.6354,35703084
2025-04-21,949.1701,962.342,942.2634,950.6994,34247298
2025-04-22,954.5967,972.1593,954.5967,967.7687,45961750
2025-04-23,976.254,976.254,947.4434,949.1208,30570642
2025-04-24,942.2634,949.1207,939.8461,945.6181,25931754
2025-04-25,949.5648,953.6101,933.2848,942.8554,18500878
2025-04-28,942.8554,951.9821,941.4741,947.2954,13920492
2025-04-29,946.6048,951.5381,937.4288,941.6715,18918308
2025-04-30,943.7434,955.534,942.4114,949.6634,31936870
2025-05-02,952.0314,958.0007,947.1968,948.1341,17840404
2025-05-05,956.57,962.9834,953.2647,955.4847,15068024
2025-05-06,952.13,957.1127,949.3181,952.9687,17490156
2025-05-07,954.1034,961.3553,948.3807,959.826,21420778
2025-05-08,964.3647,964.3647,946.7527,951.3901,34803430
2025-05-09,942.3128,946.7034,930.8182,932.2488,17188796
2025-05-12,946.0127,966.8807,943.3981,965.5486,18618972
2025-05-13,961.9967,967.7687,947.1968,948.4794,24242102
2025-05-14,948.2328,952.2287,938.8101,942.5594,15445308
2025-05-15,943.9901,959.4314,935.8501,954.0048,32241458
2025-05-16,954.0048,958.9381,951.3408,954.4487,15868010
2025-05-19,955.5834,959.5301,952.6234,956.4221,10202964
2025-05-20,951.1927,954.3994,943.7434,944.6808,23879090
2025-05-21,950.6501,960.4674,947.7394,950.5515,15132040
2025-05-22,944.8288,949.2688,939.8954,947.1475,21306670
2025-05-23,947.246,955.5833,944.4834,953.906,9566072
2025-05-26,954.5967,961.9474,950.6008,957.162,10802860
2025-05-27,952.9194,961.0101,945.3715,950.3048,26162148
2025-05-28,947.2954,954.3501,946.0621,948.9235,18157594
2025-05-29,951.1434,957.4581,940.9315,950.8967,28917794
2025-05-30,953.0675,961.4048,949.8608,959.4808,28748078
2025-06-02,952.1794,955.0901,941.2768,953.1661,14668822
2025-06-03,956.0767,962.9834,947.1968,949.4661,24377584
2025-06-04,947.6901,958.6914,947.6408,957.6554,12961542
2025-06-05,961.0101,966.3874,957.162,961.7994,22255418
2025-06-06,959.0367,984.838,958.3953,976.1553,30127008
2025-06-09,984.1966,984.1966,974.774,976.254,13202588
2025-06-10,978.178,978.178,967.4727,969.5447,15533126
2025-06-11,970.6794,970.6794,960.5168,962.1941,11096394
2025-06-12,961.9967,967.4233,954.7447,958.7407,16349130
2025-06-13,947.1968,953.6101,943.7434,946.0128,12117762
2025-06-16,949.1701,956.5207,947.2461,954.7941,16513746
2025-06-17,955.5834,957.8527,946.7528,951.9327,16978736
2025-06-18,945.7168,955.2381,945.7168,954.0541,18433816
2025-06-19,954.0541,960.4181,949.9594,954.7448,16876220
2025-06-20,952.9194,971.814,952.9194,969.2487,32900408
2025-06-23,961.2073,965.894,957.9514,961.2073,11739518
2025-06-24,969.3967,976.3033,964.7593,967.374,22625322
2025-06-25,969.89,977.7833,968.8541,976.8953,18405932
2025-06-26,977.4874,1000.0326,976.7967,997.418,50084830
2025-06-27,1004.0015,1007.3931,994.2258,1004.9492,28213384
2025-06-30,1003.2534,1004.4006,995.2733,998.2658,13649020
2025-07-01,1000.0114,1005.4978,999.5127,1003.5526,14389386
2025-07-02,1007.443,1007.443,986.4951,990.535,18878250
2025-07-03,994.974,1001.5077,989.6871,991.0836,16860506
2025-07-04,991.0837,999.2633,987.5425,992.181,7863944
2025-07-07,992.0313,996.7196,989.4378,991.2333,11349426
2025-07-08,986.0462,1000.0115,986.0462,998.2159,15224316
2025-07-09,1001.0089,1004.4005,996.57,1003.1037,13861428
2025-07-10,1005.4978,1005.9965,997.5176,1000.6099,17030310
2025-07-11,996.5202,999.9117,987.9914,989.3879,12516922
2025-07-14,989.0388,991.8817,982.8541,989.0388,13088850
2025-07-15,984.0512,999.3132,984.0512,995.2733,14498168
2025-07-16,1006.4953,1008.8394,993.8268,995.6722,17994612
2025-07-17,999.5127,999.9117,988.8891,990.9839,22529158
2025-07-18,990.9839,996.0213,974.076,976.2705,16129446
2025-07-21,986.6447,998.5152,985.7968,997.767,22309078
2025-07-22,1004.0514,1006.4953,999.0139,1001.0588,14836814
2025-07-23,1003.004,1012.3807,999.0139,1009.6375,13634916
2025-07-24,1016.3208,1016.3208,1001.7072,1004.6,19107176
2025-07-25,1007.5,1007.5,999.5,1002.3,9306598
2025-07-28,1001.5,1010.7,1000.25,1004.25,12059580
2025-07-29,999.95,1013.25,998.15,1010.8,19895696
2025-07-30,1014.0,1016.3,1008.5,1012.9,15154036
2025-07-31,1007.3,1015.7,1004.0,1009.1,22183032
2025-08-01,1007.0,1014.15,1004.65,1006.1,11317258
2025-08-04,1005.05,1009.25,994.05,996.0,13933946
2025-08-05,993.25,997.2,982.75,988.8,23978058
2025-08-06,985.55,994.0,985.0,992.65,14080204
2025-08-07,990.05,1000.8,988.4,997.7,13081186
2025-08-08,993.55,996.4,985.0,986.95,13895264
2025-08-11,987.95,998.8,986.55,997.8,9105854
2025-08-12,995.95,998.0,983.75,984.95,12937802
2025-08-13,997.0,997.0,984.55,990.15,13577396
2025-08-14,989.0,998.0,985.6,995.55,17511716
2025-08-18,1005.0,1013.3,997.8,1001.8,19284796
2025-08-19,999.15,1003.05,993.35,995.55,12352438
2025-08-20,993.5,996.0,989.5,994.1,9950228
2025-08-21,998.75,998.75,991.6,995.6,12439850
2025-08-22,994.95,998.0,978.55,982.3,19833502
2025-08-25,980.1,988.7,978.5,982.05,17518044
2025-08-26,979.5,985.7,968.0,973.4,16917731
2025-08-28,967.0,972.2,955.0,957.8,25438255
2025-08-29,954.0,963.3,950.1,951.6,14823813
2025-09-01,949.6,957.45,946.35,950.6,20178344
2025-09-02,951.0,954.8,944.0,944.5,14196320
2025-09-03,945.0,956.3,940.0,954.45,16083481
2025-09-04,960.2,965.7,956.25,961.25,17597657
2025-09-05,967.5,967.5,954.05,963.4,11602111
2025-09-08,969.0,973.15,960.45,966.0,11711307
2025-09-09,974.0,974.4,962.7,965.15,13985539
2025-09-10,973.9,973.9,961.7,965.9,18091100
2025-09-11,960.3,969.25,959.9,967.8,15113633
2025-09-12,969.9,970.75,962.25,967.3,14363519
2025-09-15,969.6,972.35,965.0,967.05,14486377
2025-09-16,961.2,969.35,961.2,966.85,18661794
2025-09-17,965.15,974.4,964.35,966.5,17361476
2025-09-18,973.3,979.65,969.25,976.9,17791598
2025-09-19,974.9,976.7,962.1,966.9,31243267
2025-09-22,964.0,971.2,961.95,964.2,10854415
2025-09-23,967.0,968.2,955.5,957.2,21022298
2025-09-24,952.2,956.45,943.0,951.05,15117220
2025-09-25,952.5,958.0,947.4,949.85,31413279
2025-09-26,945.1,951.45,941.3,945.05,14874656
2025-09-29,946.05,956.8,939.1,950.3,32398179
2025-09-30,958.05,960.0,946.3,951.0,28296687
2025-10-01,952.7,969.6,946.0,965.25,25350832
2025-10-03,952.0,966.75,952.0,965.15,26658296
2025-10-06,971.9,977.4,962.0,973.45,18542683
2025-10-07,974.0,989.85,971.0,982.5,25535736
2025-10-08,976.0,985.9,974.55,978.7,15939710
2025-10-09,974.5,979.0,970.15,977.1,15370950
2025-10-10,979.0,986.2,978.1,980.9,13757080
2025-10-13,974.3,981.0,972.0,977.0,18634254
2025-10-14,970.0,980.45,967.0,977.15,22934382
2025-10-15,975.0,984.9,973.35,978.25,23310447
2025-10-16,982.65,996.6,981.5,994.35,22936566
2025-10-17,993.95,1009.0,986.0,1002.55,25210511
2025-10-20,997.0,1020.0,997.0,1002.95,22195202
2025-10-21,1006.0,1010.0,1004.0,1007.7,3471600
2025-10-23,1016.0,1020.5,1006.0,1008.8,43526526
2025-10-24,1011.0,1011.95,991.3,994.75,17707768
2025-10-27,996.5,1009.05,996.2,1002.95,15700796
2025-10-28,997.65,1008.0,995.0,1003.55,33904289
2025-10-29,1004.9,1012.5,1000.0,1007.85,17769445
2025-10-30,1000.0,1009.5,997.1,998.15,19962917
2025-10-31,994.0,1004.45,981.15,987.3,23221330
2025-11-03,985.0,994.55,983.3,992.65,16607180
2025-11-04,987.0,997.0,983.7,985.25,20024544
2025-11-06,981.0,991.05,974.0,984.65,22279516
2025-11-07,980.0,984.9,974.75,982.3,15004568
2025-11-10,982.3,990.95,980.2,984.5,15988262
2025-11-11,983.5,993.5,978.0,991.7,10200530
2025-11-12,998.8,999.0,987.7,989.5,13137263
2025-11-13,984.0,990.1,982.6,986.65,14124839
2025-11-14,976.05,991.65,976.05,989.6,21386965
2025-11-17,991.25,997.95,985.6,996.55,18396408
2025-11-18,997.65,999.0,990.0,992.45,20002640
2025-11-19,990.0,996.55,984.0,994.6,19813847
2025-11-20,995.3,1011.6,992.45,1008.85,19850865
2025-11-21,1003.1,1008.3,996.55,998.05,17499897
2025-11-24,1000.0,1011.45,993.6,999.15,32204053
2025-11-25,1004.0,1006.1,988.4,989.8,24989383
2025-11-26,981.3,1006.95,981.3,1003.9,19494356
2025-11-27,1002.1,1016.8,1001.0,1009.5,25536848
2025-11-28,1007.0,1012.05,1004.2,1007.6,15988807
2025-12-01,1017.5,1017.5,999.3,1002.1,16746566
2025-12-02,988.0,994.4,985.0,989.8,27316662
2025-12-03,986.0,1002.3,986.0,1000.5,15448777
2025-12-04,1000.0,1004.7,993.0,997.2,14528169
2025-12-05,992.0,1008.0,990.2,1003.3,12843366
2025-12-08,1000.0,1006.5,997.5,1003.1,12901022
2025-12-09,994.9,1002.8,994.0,997.1,15294322
2025-12-10,997.5,998.5,985.3,989.8,15322830
2025-12-11,990.0,1002.7,988.5,1000.3,11844809
2025-12-12,1003.0,1004.7,998.2,1001.5,11988618
2025-12-15,992.0,1001.8,992.0,996.1,9790060
2025-12-16,990.1,998.7,990.1,994.3,20049088
2025-12-17,996.0,996.0,980.8,984.0,19080922
2025-12-18,973.3,987.4,973.3,979.7,14912404
2025-12-19,987.0,988.0,978.7,985.5,25952384
2025-12-22,988.0,992.9,983.9,987.7,13540411
2025-12-23,990.5,998.9,987.7,996.6,17927849
2025-12-24,993.0,999.4,993.0,997.2,13699996
2025-12-26,996.0,997.2,987.7,992.1,9360853
2025-12-29,993.1,997.4,987.2,991.7,13545749
2025-12-30,990.2,995.0,982.2,990.9,33155849
2025-12-31,991.0,997.6,987.6,991.2,10963454
2026-01-01,993.5,997.55,989.5,991.15,7132074
2026-01-02,991.15,1003.2,988.8,1001.6,11751459
2026-01-05,1005.75,1006.4,976.3,977.5,27647379
2026-01-06,962.7,966.7,956.0,962.2,31988783
2026-01-07,956.0,956.45,946.0,949.05,52884712
2026-01-08,944.7,953.0,941.4,946.7,21928849
2026-01-09,945.0,950.6,933.3,939.0,38183839
2026-01-12,937.5,942.0,929.6,936.95,21071666
2026-01-13,947.7,947.7,932.6,937.35,32042827
2026-01-14,930.0,940.05,920.2,925.45,36688248
2026-01-15,925.45,925.45,925.45,925.45,0
2026-01-16,922.0,935.95,919.2,931.1,37780235
2026-01-19,935.9,936.15,919.5,927.9,38191942
2026-01-20,929.3,934.5,919.6,931.2,36022727
2026-01-21,925.0,932.15,915.5,920.35,32766854
2026-01-22,928.0,928.3,913.2,918.7,44444755
