Date,Open,High,Low,Close,Volume
2024-07-10,3763.1102,3781.625,3685.9342,3692.6882,2669716
2024-07-11,3713.3287,3759.6154,3679.889,3706.4329,4872189
2024-07-12,3759.6149,3967.3858,3751.3967,3952.2717,13509164
2024-07-15,4001.1561,4005.2178,3926.8608,3938.3384,4848030
2024-07-16,3940.9834,3962.2845,3915.3839,3947.0764,2029521
2024-07-18,3929.6479,4085.5114,3929.6479,4076.5845,5613364
2024-07-19,4087.8041,4126.9553,4057.3639,4073.6018,3903354
2024-07-22,4071.2826,4090.219,4038.191,4059.3525,1896386
2024-07-23,4055.2339,4129.7488,4039.4218,4073.5549,2365208
2024-07-24,4059.4944,4108.3505,4041.1262,4077.2473,1809793
2024-07-25,4066.5952,4112.0426,4046.9016,4092.6328,2810342
2024-07-26,4118.6701,4187.2674,4106.4086,4154.5073,3552210
2024-07-29,4180.2143,4195.3635,4138.5542,4148.1172,1746803
2024-07-30,4157.5857,4164.1187,4097.1783,4133.2051,1797906
2024-07-31,4118.6704,4179.2669,4113.9363,4152.1406,2330091
2024-08-01,4165.4431,4184.2848,4132.9197,4163.2656,2202244
2024-08-02,4132.8737,4164.1188,4042.9257,4055.2815,2811282
2024-08-05,4013.5737,4013.5737,3891.9072,3934.0879,2787771
2024-08-06,3949.1422,4031.7995,3939.5316,3949.3789,2203067
2024-08-07,4003.1585,4019.2073,3957.9949,3977.0737,1237666
2024-08-08,3958.6578,4006.9457,3938.7746,3950.657,2441283
2024-08-09,3992.7438,4027.4446,3981.9025,4003.8689,1302536
2024-08-12,4005.052,4013.5733,3963.7233,3972.5286,936912
2024-08-13,3988.9558,4008.839,3960.5512,3973.7595,1495593
2024-08-14,3985.1687,4077.1999,3965.4274,4066.832,3226545
2024-08-16,4118.6707,4191.5759,4095.0949,4181.208,3457058
2024-08-19,4185.8954,4255.2501,4156.8755,4251.2261,2055210
2024-08-20,4265.4278,4322.237,4260.6937,4282.7544,2212298
2024-08-21,4277.7371,4317.5035,4253.6403,4309.4556,1896990
2024-08-22,4317.503,4318.4027,4258.0428,4262.5874,1829872
2024-08-23,4260.6935,4266.3744,4218.0866,4226.5132,1809253
2024-08-26,4250.2792,4310.0709,4246.4919,4263.0142,1844164
2024-08-27,4265.4278,4270.1619,4248.1954,4257.9951,930697
2024-08-28,4259.5103,4319.8701,4220.2644,4266.4219,1848058
2024-08-29,4222.8216,4313.7164,4222.8216,4271.8667,2133641
2024-08-30,4260.6943,4348.0385,4249.1429,4311.5859,3637222
2024-09-02,4332.652,4344.0139,4272.0555,4280.624,1216500
2024-09-03,4280.6243,4313.6211,4256.8118,4272.3872,1717263
2024-09-04,4238.8694,4248.3847,4200.7598,4241.0469,1265505
2024-09-05,4242.7046,4259.7474,4217.2824,4237.9233,1688793
2024-09-06,4236.0292,4278.6361,4203.8844,4219.7437,1649179
2024-09-09,4218.0866,4251.4621,4194.8895,4212.9263,1184938
2024-09-10,4206.2035,4298.5185,4204.3099,4268.1255,1385591
2024-09-11,4281.0033,4307.4195,4233.4727,4241.1421,1325919
2024-09-12,4270.3986,4291.5602,4195.6469,4277.4526,2742216
2024-09-13,4289.0987,4305.1946,4265.4281,4282.0923,1458786
2024-09-16,4286.258,4304.2948,4255.4392,4273.2393,1155120
2024-09-17,4273.2389,4294.5895,4228.5016,4266.043,1699364
2024-09-18,4257.9006,4257.9006,4091.2129,4115.0254,2961779
2024-09-19,4156.5907,4187.0314,4054.0974,4067.6843,2927551
2024-09-20,4087.331,4100.3974,4002.6853,4057.0327,5447908
2024-09-23,4071.3295,4080.2295,4026.8289,4041.5046,1702319
2024-09-24,4025.5508,4062.8083,4014.5205,4044.1558,3012026
2024-09-25,4026.2142,4061.4832,4014.5208,4047.4229,2713073
2024-09-26,4033.4566,4087.2358,4033.4566,4064.2283,3964251
2024-09-27,4104.4683,4145.1816,4071.3768,4079.5671,3012477
2024-09-30,4058.926,4070.146,4033.5038,4041.5046,2503416
2024-10-01,4029.2435,4067.3059,4017.314,4059.8733,1823365
2024-10-03,4035.9182,4051.446,3986.1153,4007.6555,3350119
2024-10-04,4000.3178,4069.4357,3999.4181,4026.1187,2965463
2024-10-07,4046.6178,4068.7261,4004.4842,4045.6238,1472619
2024-10-08,4045.3863,4051.8245,3980.3871,4027.0652,1541867
2024-10-09,4033.4571,4066.5959,4020.8646,4026.7822,1082504
2024-10-10,4027.0655,4065.5065,3975.3218,4002.5901,2378875
2024-10-11,3922.6786,4016.3667,3893.7534,3928.5491,5759183
2024-10-14,3919.838,3943.8871,3902.9847,3916.666,2137590
2024-10-15,3911.3638,3948.1955,3877.2311,3897.8716,2759474
2024-10-16,3867.763,3896.1676,3850.9096,3877.1838,2359151
2024-10-17,3894.0843,3910.3227,3875.2901,3890.4866,2522659
2024-10-18,3881.9446,3935.2382,3872.4533,3913.3132,2361000
2024-10-21,3922.3779,3929.3541,3862.9622,3872.3113,1595450
2024-10-22,3859.1655,3881.7548,3802.5499,3811.2344,1928049
2024-10-23,3796.1431,3904.2963,3791.9193,3859.4026,1966476
2024-10-24,3800.3193,3871.5041,3800.3193,3841.9861,2676744
2024-10-25,3850.6709,3883.843,3827.5595,3851.1455,1759676
2024-10-28,3861.9651,3923.7061,3844.9283,3882.7512,1532534
2024-10-29,3887.4968,3894.7575,3853.5653,3867.9446,1445885
2024-10-30,3867.7074,3898.0796,3853.518,3876.8665,1935002
2024-10-31,3862.9622,3870.84,3758.5578,3766.5779,3740372
2024-11-01,3786.8896,3795.5265,3773.7915,3781.5269,154895
2024-11-04,3764.5371,3788.8347,3714.1857,3762.4963,2269192
2024-11-05,3740.6191,3783.235,3740.6191,3769.3303,967590
2024-11-06,3799.94,3938.7027,3773.0321,3929.0691,3792017
2024-11-07,3957.5908,3991.854,3877.2467,3939.7468,3724349
2024-11-08,3943.6382,3957.6379,3908.1881,3936.0452,1648039
2024-11-11,3918.2015,4018.9039,3908.1879,3985.1152,1406487
2024-11-12,4001.5355,4003.4338,3952.513,3983.8816,1587640
2024-11-13,3965.5635,3983.2647,3920.9066,3939.2251,1098813
2024-11-14,3924.6551,3948.3833,3907.0489,3935.0005,1825432
2024-11-18,3998.6878,3998.6878,3787.2214,3815.031,3313944
2024-11-19,3815.4102,3921.9502,3809.9055,3834.0608,1776233
2024-11-21,3839.1386,3884.2698,3819.3019,3865.667,2384347
2024-11-22,3863.9112,4038.504,3847.776,4028.6804,3096553
2024-11-25,4062.2794,4107.9327,4035.8938,4095.594,4052167
2024-11-26,4101.2409,4144.4741,4090.7532,4131.2812,2060669
2024-11-27,4137.2132,4154.7244,4104.0882,4112.1558,1558993
2024-11-28,4099.2955,4119.18,4017.6703,4028.9648,2558544
2024-11-29,4005.3318,4080.0286,3982.2204,4053.5952,2017425
2024-12-02,4052.7882,4070.0626,4014.8703,4059.0999,1670944
2024-12-03,4094.8826,4104.9907,4048.4702,4083.8726,2010905
2024-12-04,4094.122,4163.7885,4070.8683,4132.894,3302642
2024-12-05,4176.9343,4260.6478,4138.2099,4236.9668,3746747
2024-12-06,4226.4788,4237.8684,4188.2763,4219.3604,1842087
2024-12-09,4205.0765,4242.0449,4190.9341,4225.6724,2066639
2024-12-10,4200.995,4265.2036,4187.6599,4207.0693,2087828
2024-12-11,4206.4051,4222.3503,4182.8191,4202.229,1635256
2024-12-12,4204.6964,4256.8513,4200.8526,4228.3301,1914642
2024-12-13,4209.3476,4266.2477,4170.86,4246.3159,1967048
2024-12-16,4232.1743,4247.3604,4173.3282,4190.6025,1646224
2024-12-17,4185.6662,4207.4489,4098.3461,4108.312,3225027
2024-12-18,4092.3668,4140.1078,4071.3909,4126.6777,1575404
2024-12-19,4064.1779,4142.0066,4045.1953,4054.5916,3015763
2024-12-20,4108.7866,4159.0906,3941.2651,3958.1594,4116989
2024-12-23,3986.3962,4002.4842,3905.5778,3946.77,2195338
2024-12-24,3946.7701,4003.4334,3946.7701,3966.8918,1181886
2024-12-26,3966.8919,3986.3018,3932.3909,3957.021,1208464
2024-12-27,3951.2311,3968.2682,3936.2823,3952.9871,858100
2024-12-30,3939.8416,3985.6844,3902.8255,3947.2446,1527169
2024-12-31,3924.6555,3929.3539,3826.9425,3886.5005,1555429
2025-01-01,3886.1206,3923.7063,3877.6259,3903.2527,763161
2025-01-02,3910.4187,3970.214,3888.5414,3963.3328,1720835
2025-01-03,3967.319,3967.319,3884.1276,3891.3408,1791953
2025-01-06,3896.6561,3938.5601,3859.545,3886.6902,2085593
2025-01-07,3905.6256,3929.7334,3807.4854,3823.3833,2669054
2025-01-08,3829.6473,3916.1132,3813.3698,3899.4084,2181277
2025-01-09,3892.3851,3927.2657,3820.536,3833.3967,2392472
2025-01-10,3986.3491,4078.4148,3957.8752,4048.6594,7894300
2025-01-13,4029.0602,4103.0451,4012.3554,4072.8152,4003771
2025-01-14,4083.1605,4094.4551,4004.4299,4017.7178,3441709
2025-01-15,4003.4332,4039.9274,3993.42,4033.4258,1653474
2025-01-16,4043.2971,4075.5676,3978.614,3992.3286,2637705
2025-01-17,4020.9397,4021.6165,3963.0889,3986.5288,1761466
2025-01-20,4007.3103,4007.3103,3932.2061,3941.582,1287799
2025-01-21,3958.4977,3973.6732,3895.379,3901.0337,1971591
2025-01-22,3914.7106,4024.0808,3909.1043,4017.7498,2409223
2025-01-23,4028.7692,4051.3393,4001.7527,4006.9727,1822998
2025-01-24,3966.9074,4038.4354,3966.9074,4013.6423,1910099
2025-01-27,3964.9736,4017.5082,3906.0597,3929.3545,1551782
2025-01-28,3934.8161,3964.9738,3893.7358,3905.335,2468272
2025-01-29,3918.5773,3970.6285,3918.5773,3962.8472,1217089
2025-01-30,3962.944,3991.9418,3922.927,3963.0889,1531251
2025-01-31,3972.7064,3990.5403,3948.7832,3975.0261,1492943
2025-02-01,3975.6066,3997.7415,3920.5106,3937.0876,437172
2025-02-03,3896.2491,3940.8092,3865.1247,3932.738,1265713
2025-02-04,3947.2854,3981.2613,3930.2251,3969.8552,2547132
2025-02-05,4011.3704,4011.3704,3939.8423,3954.438,1693912
2025-02-06,3968.26,4001.221,3916.209,3946.3667,2284536
2025-02-07,3953.3748,3953.3748,3874.114,3894.7991,1548940
2025-02-10,3905.0451,3916.6442,3880.252,3902.0969,1339511
2025-02-11,3884.1665,3905.0451,3822.8845,3831.1489,1810908
2025-02-12,3838.4466,3887.4046,3808.5303,3818.1963,1678002
2025-02-13,3835.4501,3851.3505,3771.8965,3779.5325,2277310
2025-02-14,3793.8862,3816.1179,3769.7213,3803.4072,1681975
2025-02-17,3727.675,3802.5861,3727.3849,3774.0715,1799806
2025-02-18,3768.1753,3793.3068,3735.4078,3743.8171,2149879
2025-02-19,3742.85,3745.5082,3642.2757,3657.6931,4366672
2025-02-20,3635.8482,3661.463,3625.989,3653.1501,2888572
2025-02-21,3649.9606,3689.4942,3648.8972,3659.5298,1833931
2025-02-24,3618.1112,3637.4915,3547.4048,3552.8179,2508516
2025-02-25,3503.9079,3535.8055,3500.2831,3508.3059,4101954
2025-02-27,3491.0523,3516.4738,3480.4198,3491.874,3823856
2025-02-28,3465.1958,3479.7431,3341.5199,3366.8931,7085018
2025-03-03,3368.5843,3405.5566,3360.0299,3376.3655,4990439
2025-03-04,3357.9521,3432.3799,3348.5762,3414.063,2797737
2025-03-05,3403.237,3480.0813,3403.237,3428.5618,2501894
2025-03-06,3438.1793,3488.8772,3417.9776,3481.2896,2786513
2025-03-07,3479.743,3503.9079,3454.9981,3490.5688,2051315
2025-03-10,3486.026,3501.105,3462.9245,3469.7388,1004626
2025-03-11,3439.1463,3468.8691,3419.476,3455.8684,1995450
2025-03-12,3445.912,3450.02,3370.3727,3389.0762,3174167
2025-03-13,3385.3067,3406.5718,3367.7147,3393.7644,1693004
2025-03-17,3372.451,3412.5163,3361.1903,3380.8604,2690906
2025-03-18,3380.8604,3380.8604,3380.8604,3380.8604,0
2025-03-19,3428.5135,3428.5135,3347.0779,3380.2805,3051244
2025-03-20,3394.6825,3459.396,3394.6825,3444.1238,2845192
2025-03-21,3358.9186,3495.4502,3349.2527,3458.5747,4161925
2025-03-24,3479.7429,3527.8311,3447.4588,3507.7258,1834751
2025-03-25,3523.2396,3586.0683,3516.4735,3535.5637,3135390
2025-03-26,3525.8977,3557.5537,3504.7293,3514.3469,1734499
2025-03-27,3494.0971,3540.6385,3489.8923,3529.2327,2528474
2025-03-28,3529.0394,3538.657,3471.9135,3485.6875,2051919
2025-04-01,3453.3546,3464.2772,3407.2481,3432.1863,2618493
2025-04-02,3425.6138,3445.0425,3412.1298,3425.5654,1764313
2025-04-03,3374.3842,3385.0168,3282.7026,3289.4688,4537821
2025-04-04,3250.2736,3286.0858,3185.4149,3189.1846,5317367
2025-04-07,2996.4452,3181.4514,2953.9634,3164.6812,6623955
2025-04-08,3191.7461,3237.1277,3146.5577,3182.95,5557558
2025-04-09,3151.6321,3160.7664,3104.7523,3138.1482,2990265
2025-04-11,3179.6634,3188.7493,3098.9043,3123.5525,7108961
2025-04-15,3203.6834,3203.6834,3130.4157,3139.6948,3512160
2025-04-16,3139.6948,3168.5961,3121.1362,3164.4397,2384391
2025-04-17,3137.0851,3193.2444,3110.5037,3188.7012,2932346
2025-04-21,3180.1951,3241.9604,3174.3955,3210.6428,2432946
2025-04-22,3211.6094,3222.5317,3184.9313,3203.6831,2710498
2025-04-23,3252.5929,3306.6255,3225.8183,3298.9895,3543923
2025-04-24,3287.4874,3298.5065,3274.5349,3287.9707,2252175
2025-04-25,3305.7559,3361.6251,3291.257,3332.8206,2742991
2025-04-28,3320.2546,3342.2931,3291.2568,3328.4707,1593296
2025-04-29,3339.5868,3378.2506,3315.8084,3356.5022,1578332
2025-04-30,3356.0188,3392.6527,3253.5597,3338.3301,2809332
2025-05-02,3356.0188,3374.8674,3305.7559,3316.3884,1721761
2025-05-05,3334.7537,3387.4332,3331.2739,3338.9102,1284443
2025-05-06,3344.4197,3356.9854,3322.188,3344.4197,1324763
2025-05-07,3306.3358,3343.9362,3306.3358,3330.0173,1477128
2025-05-08,3332.8206,3360.8519,3314.1653,3333.6904,2543591
2025-05-09,3285.4573,3331.0805,3284.5874,3325.3777,2531757
2025-05-12,3387.9164,3509.2241,3385.2099,3499.4614,2228678
2025-05-13,3499.4616,3501.9748,3393.2328,3397.5825,3062887
2025-05-14,3403.3819,3442.0457,3391.3962,3430.1565,2119499
2025-05-15,3444.9457,3479.7431,3396.7127,3460.3145,3548330
2025-05-16,3473.8466,3473.8466,3427.6435,3442.3357,1666727
2025-05-19,3431.4131,3431.4131,3386.6597,3401.2554,2537377
2025-05-20,3413.8214,3439.1461,3377.284,3381.4404,2038374
2025-05-21,3390.8165,3418.8478,3381.4406,3408.022,1440153
2025-05-22,3378.2505,3380.957,3336.0104,3360.8518,2034383
2025-05-23,3360.8517,3416.9142,3349.8326,3397.1958,1274331
2025-05-26,3403.3821,3426.5804,3392.8463,3419.1377,967470
2025-05-27,3414.0146,3421.7473,3366.7482,3381.8269,2467680
2025-05-28,3402.4155,3411.1148,3376.3174,3380.8604,1222933
2025-05-29,3387.6267,3414.4981,3370.0347,3381.2473,3188072
2025-05-30,3373.4176,3389.5597,3337.7503,3347.7061,3404365
2025-06-02,3334.7538,3344.4198,3304.4028,3334.5605,1877585
2025-06-03,3330.8873,3357.4687,3286.9072,3291.4502,2848125
2025-06-04,3304.9077,3310.5638,3286.3791,3297.0085,2544807
2025-06-05,3324.4114,3324.4114,3280.2354,3287.4519,3584683
2025-06-06,3287.452,3306.7605,3275.3595,3300.2268,2070390
2025-06-09,3315.635,3348.7913,3306.7607,3336.9915,1718678
2025-06-10,3354.6424,3399.306,3338.2593,3376.9741,2419874
2025-06-11,3383.898,3402.4265,3363.5167,3385.7507,2847013
2025-06-12,3385.7506,3388.4811,3338.259,3348.9861,4060134
2025-06-13,3309.0036,3364.8819,3309.0036,3360.2009,2178493
2025-06-16,3354.6423,3421.9302,3341.1847,3409.5454,1934088
2025-06-17,3422.9054,3432.6573,3401.5489,3428.074,2111940
2025-06-18,3431.7796,3450.2105,3357.6654,3365.7593,2696327
2025-06-19,3364.3942,3365.3693,3328.3123,3339.0393,2672768
2025-06-20,3340.0143,3360.7858,3326.2641,3350.4487,2351248
2025-06-23,3330.2627,3340.0146,3286.3793,3309.3938,3123421
2025-06-24,3349.3764,3356.6903,3298.0815,3306.2729,3403048
2025-06-25,3322.7537,3364.3942,3315.6348,3359.3232,1757699
2025-06-26,3359.3233,3365.7594,3330.5553,3356.3977,2879106
2025-06-27,3369.2703,3380.3874,3345.8659,3355.7153,1778433
2025-06-30,3354.5447,3378.9244,3344.8905,3376.0964,1468351
2025-07-01,3369.2702,3398.5258,3328.7999,3344.5979,2375183
2025-07-02,3400.671,3403.304,3335.1385,3338.3567,3090585
2025-07-03,3344.8904,3350.059,3313.2945,3316.415,2531870
2025-07-04,3323.4364,3341.9649,3305.9806,3334.9436,1109320
2025-07-07,3333.481,3341.0875,3323.8265,3327.0447,1639174
2025-07-08,3320.511,3340.0147,3309.1987,3321.6812,2325242
2025-07-09,3325.3865,3329.2873,3283.4535,3299.8367,2034938
2025-07-10,3296.1309,3314.6595,3272.7264,3298.0813,3035012
2025-07-11,3218.0185,3252.2476,3180.1814,3184.9597,7635550
2025-07-14,3184.9598,3190.8109,3120.5974,3142.7341,3924009
2025-07-15,3126.4484,3178.5233,3126.4484,3171.5996,2590889
2025-07-16,3157.6072,3175.1222,3151.345,3163.5762,2540733
2025-07-17,3154.7697,3172.2847,3135.1998,3140.1899,2947640
2025-07-18,3155.6502,3159.3686,3118.4674,3121.3049,3432645
2025-07-21,3121.4031,3128.8398,3084.2202,3090.2869,3844346
2025-07-22,3091.6567,3111.7159,3086.7643,3091.6567,3198036
2025-07-23,3091.6566,3113.5748,3089.6996,3110.7373,1922875
2025-07-24,3097.0385,3105.4535,3072.4782,3080.3062,2934778
2025-07-25,3072.478,3089.0145,3058.3878,3068.3684,2568917
2025-07-28,3043.1233,3050.9513,3003.8855,3013.0835,3374473
2025-07-29,2994.1984,3007.8974,2975.8026,2990.2844,4785312
2025-07-30,2994.1983,3003.0048,2981.6735,2987.936,2880121
2025-07-31,2976.2919,2994.0027,2950.166,2971.4973,2968371
2025-08-01,2964.7455,2971.4973,2935.4886,2938.4241,2053847
2025-08-04,2944.393,3013.1811,2927.2693,3008.2886,2519252
2025-08-05,3008.2886,3011.322,2976.5854,2998.0144,1927996
2025-08-06,2997.1338,3000.8521,2960.9294,2967.094,1487081
2025-08-07,2951.1446,2985.9792,2946.1542,2981.478,2543076
2025-08-08,2982.5543,2994.0027,2959.951,2971.1057,2762140
2025-08-11,2971.1056,2984.3153,2956.3305,2975.4111,1884215
2025-08-12,2975.6069,3029.8155,2961.81,2970.1272,3358232
2025-08-13,2970.8124,2978.9338,2963.4737,2970.9102,2148166
2025-08-14,2968.7574,2990.1864,2954.1779,2957.3091,3342174
2025-08-18,2980.9887,2983.435,2938.8154,2946.4478,2945609
2025-08-19,2946.4476,2959.9509,2946.3499,2951.3401,2650784
2025-08-20,2946.154,3036.6649,2946.154,3031.9683,4952358
2025-08-21,3062.6933,3062.6933,3016.8019,3035.8826,3230726
2025-08-22,3019.6393,3029.1306,2984.4134,2988.3274,1593791
2025-08-25,3020.9115,3084.2202,3010.9309,3073.0654,3448370
2025-08-26,3061.7146,3094.0049,3052.9081,3089.3081,5522097
2025-08-28,3077.3707,3078.8385,3020.1287,3027.1738,3116051
2025-08-29,3026.4888,3048.0157,3011.0285,3018.3672,2271789
2025-09-01,3023.5531,3063.7694,3023.5531,3045.6672,1246862
2025-09-02,3053.9847,3087.1557,3036.3718,3044.5911,2185229
2025-09-03,3062.5953,3074.3372,3021.5964,3030.8921,1799774
2025-09-04,3048.9941,3050.9511,3024.3361,3029.1306,1481391
2025-09-05,3030.5007,3036.665,2963.4737,2982.75,2802055
2025-09-08,2984.4132,2998.9927,2951.1443,2954.0798,2626187
2025-09-09,2966.8984,2994.1983,2965.6263,2983.8262,2489301
2025-09-10,2990.6758,3055.5501,2987.7403,3043.1233,2079428
2025-09-11,3071.4996,3071.4996,3043.2212,3057.0178,2263446
2025-09-12,3076.3919,3080.9908,3053.8865,3066.0198,1447167
2025-09-15,3066.6073,3066.6073,3029.4244,3044.9824,1732539
2025-09-16,3060.7361,3082.263,3042.2426,3078.0554,2573429
2025-09-17,3084.22,3113.9662,3074.8263,3104.5728,2418271
2025-09-18,3116.5105,3134.1234,3093.4179,3108.3889,2633138
2025-09-19,3101.8329,3112.1071,3076.392,3101.05,4901694
2025-09-22,3028.4457,3040.0897,2999.0908,3007.7017,3634901
2025-09-23,3003.9835,3014.4534,2986.3706,2996.5469,3177741
2025-09-24,2984.4133,2991.2628,2967.7789,2970.1272,1625714
2025-09-25,2957.0154,2964.4521,2887.5422,2893.8044,4974361
2025-09-26,2877.7574,2891.2607,2829.1262,2836.7585,3934636
2025-09-29,2853.2947,2866.3088,2831.7678,2833.8228,3110035
2025-09-30,2848.4024,2852.61,2823.0595,2826.2883,2253458
2025-10-01,2828.8326,2861.9058,2804.9574,2851.5337,1952902
2025-10-03,2861.1229,2861.1229,2828.9305,2839.498,2899519
2025-10-06,2839.596,2929.2263,2833.3337,2924.1379,2112774
2025-10-07,2930.5959,2939.8916,2891.9453,2909.7539,3062943
2025-10-08,2911.0263,2977.564,2904.1768,2962.1038,4121889
2025-10-09,2968.7575,3000.0694,2955.0586,2995.8618,3211304
2025-10-10,2984.4133,3003.9832,2942.24,2963.1799,8817365
2025-10-13,2961.908,2970.2252,2933.7272,2942.5337,2866865
2025-10-14,2956.037,2962.1036,2891.9455,2896.6423,3611416
2025-10-15,2917.9549,2926.4995,2898.312,2916.7764,4282226
2025-10-16,2916.8744,2921.8834,2890.5531,2917.6602,3251495
2025-10-17,2916.9726,2935.4369,2902.6331,2909.3118,4374683
2025-10-20,2932.1958,2969.0263,2925.3208,2961.3655,3133039
2025-10-21,2976.9818,2977.6693,2942.5084,2953.0173,310644
2025-10-23,3000.4551,3042.6873,2981.8926,3018.3301,5564758
2025-10-24,3025.0086,3034.8301,3003.6961,3008.5085,2684318
